epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
58	0.563694953768461	0.8425081262451505	0.9667610359651883	0.01	32	0.8259686953247989	246.99295330047607
59	0.5576270440095523	0.849638251022334	0.9669707455174583	0.01	32	0.8269078308921992	247.27616024017334
60	0.5447948525208678	0.8453392052007969	0.9686484219356192	0.01	32	0.8264443164685099	247.1473536491394
61	0.5631197196102072	0.843661528782636	0.9673901646219986	0.01	32	0.8268459552905233	247.26169395446777
62	0.5199229336514892	0.8568732305756527	0.9706406626821852	0.01	32	0.8275010378464408	247.46439957618713
63	0.5309816458271	0.8549858446052218	0.9688581314878892	0.01	32	0.8276641097754539	247.50021028518677
64	0.5104772602848078	0.8603334381881095	0.9710600817867254	0.01	32	0.8268281249298299	247.24999022483826
65	0.5085132257786139	0.8577120687847332	0.9707455174583203	0.01	32	0.8276163814059867	247.49092388153076
66	0.5020953351701095	0.859389745202894	0.9715843556674006	0.01	32	0.8277172380466525	247.53397727012634
67	0.5068931296597465	0.8586557617699486	0.9708503722344553	0.01	32	0.8297816160131857	248.15721607208252
68	0.5057185725919778	0.859494599979029	0.9725280486526161	0.01	32	0.8462714048532339	253.08083629608154
69	0.5159241590432879	0.8568732305756527	0.9730523225332914	0.01	32	0.8271319363826892	247.3525960445404
70	0.4779435262573057	0.867253853413023	0.9750445632798574	0.01	32	0.8275839293680861	247.47520756721497
71	0.46074079014763236	0.8728111565481808	0.9760931110412079	0.01	32	0.8271351012099148	247.3478331565857
72	0.4812767025408685	0.8670441438607529	0.9733668868616966	0.01	32	0.8265058356383971	247.15415835380554
73	0.46226173363679907	0.8685121107266436	0.9763028205934781	0.01	32	0.8270144295134273	247.32944178581238
74	0.4465348180815073	0.8777393310265282	0.9778756422355038	0.01	32	0.8269478469389339	247.2986192703247
75	0.44102418678942074	0.8764810737129076	0.9786096256684492	0.01	32	0.8267659582820625	247.23475813865662
76	0.4372754041986344	0.8800461361014994	0.9772465135786935	0.01	32	0.82658876702937	247.59562492370605
77	0.4343704683820419	0.8776344762503933	0.9766173849218832	0.01	32	0.8260503110279607	247.0164406299591
78	0.4229846930146355	0.8829820698332809	0.9802873020866101	0.01	32	0.8263803437402018	247.13321137428284
79	0.4093228512444286	0.887071406102548	0.9795533186536647	0.01	32	0.8265609972453037	247.1796522140503
80	0.4040168851904616	0.8882248086400335	0.9797630282059347	0.01	32	0.8254368943115541	246.8400580883026
81	0.3108968091758527	0.9174792911817133	0.9846912026842822	0.001	32	0.8289296013057033	248.7508406639099
82	0.2791069967136501	0.924714270735032	0.988151410296739	0.001	32	0.8251088008434079	246.75397324562073
83	0.2676732987868557	0.9293278808849743	0.9886756841774142	0.001	32	0.8264005216069046	247.14979219436646
84	0.25857786268786437	0.9303764286463249	0.9897242319387648	0.001	32	0.8249052296514097	246.68924045562744
85	0.2434255426080269	0.9381356820803187	0.9898290867148999	0.001	32	0.8255499972148882	246.88342094421387
86	0.23553785273298047	0.9382405368564538	0.9899339414910349	0.001	32	0.8248088559179402	246.66777157783508
87	0.2273086308558007	0.9434832756632064	0.9898290867148999	0.001	32	0.8514410572307166	254.62057614326477
88	0.22157938455127876	0.9400230680507498	0.9912970535807906	0.001	32	0.8232865166105953	246.20893740653992
89	0.22448119790196305	0.9420153087973158	0.9914019083569257	0.001	32	0.8246585924091148	246.60890316963196
90	0.21351185181961627	0.9480968858131488	0.992240746566006	0.001	32	0.8238918247031528	246.38820362091064
91	0.213086531124013	0.9472580476040684	0.9903533605955751	0.001	32	0.8280372547864117	247.6281909942627
92	0.21169612526931114	0.9466289189472581	0.9914019083569257	0.001	32	0.8246400164919953	247.99752068519592
93	0.21778550507500571	0.9448463877529621	0.9906679249239803	0.001	32	0.8245538030579737	246.57264733314514
94	0.20648990797899022	0.9456852259620425	0.9918213274614659	0.001	32	0.8223513775445944	245.92960953712463
95	0.20865921180703498	0.9453706616336374	0.9908776344762504	0.001	32	0.8290444353352422	247.9320774078369
96	0.20588933085325292	0.948516304917689	0.9915067631330607	0.001	32	0.8242926047398493	246.50997376441956
97	0.2053927416269967	0.9473629023802034	0.9909824892523854	0.001	32	0.8244695049464503	246.56483125686646
98	0.2077740620951789	0.9462094998427178	0.9915067631330607	0.001	32	0.8449562544806745	252.6743721961975
99	0.19512125495045868	0.9486211596938241	0.9929747299989514	0.001	32	0.8247496459795081	246.6312656402588
100	0.19619337432699732	0.950508545664255	0.9927650204466814	0.001	32	0.8230183610948033	246.12384223937988
