epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
71	0.4699504882694103	0.8738597043095313	0.9735765964139667	0.01	32	0.8983018908612306	268.641478061676
72	0.45143769014127927	0.8769004928174479	0.9754639823843976	0.01	32	0.8975735675531088	268.4273955821991
73	0.4176038515771524	0.8843451819230366	0.9791338995491244	0.01	32	0.8994734893275742	268.99156761169434
74	0.4448002727948933	0.8779490405787984	0.976407675369613	0.01	32	0.8964044944099758	269.3759641647339
75	0.453550545539548	0.8737548495333962	0.9769319492502884	0.01	32	0.8974673979258457	268.3931293487549
76	0.41106508822389604	0.8900073398343294	0.9786096256684492	0.01	32	0.8983874926997666	268.6637771129608
77	0.4319788100922696	0.8778441858026633	0.9791338995491244	0.01	32	0.8966083829618218	268.91588282585144
78	0.4079471849427729	0.8880150990877634	0.9798678829820698	0.01	32	0.8968490485762274	268.2059602737427
79	0.40433883421998784	0.8896927755059243	0.978190206563909	0.01	32	0.8975108626694185	268.41110920906067
80	0.4058467747593396	0.8878053895354934	0.9798678829820698	0.01	32	0.8983763787260024	268.6697154045105
81	0.31784508445046167	0.9112928593897452	0.9840620740274719	0.001	32	0.9005314020010141	269.30232429504395
82	0.2690640068834178	0.9295375904372444	0.9895145223864947	0.001	32	0.8980222019463479	268.56395626068115
83	0.25794600065466716	0.9318443955122155	0.9888853937296844	0.001	32	0.8987613394108903	268.783038854599
84	0.24678431720219657	0.9381356820803187	0.9886756841774142	0.001	32	0.898369451031637	268.669691324234
85	0.2307731212529169	0.9382405368564538	0.9891999580580896	0.001	32	0.9043860969734829	270.46556997299194
86	0.2196840890938598	0.9435881304393415	0.992135891789871	0.001	32	0.8975686715996783	268.42556643486023
87	0.2208501633900797	0.9428541470063961	0.9905630701478453	0.001	32	0.8971811409379328	268.3078136444092
88	0.21736066031658488	0.9435881304393415	0.9906679249239803	0.001	32	0.8978588333895374	268.4993803501129
89	0.21100275634256838	0.9484114501415539	0.992240746566006	0.001	32	0.8968859292990388	268.2270290851593
90	0.20386603254310437	0.9473629023802034	0.9912970535807906	0.001	32	0.8978096011490327	268.4988579750061
91	0.19919066985623196	0.9492502883506344	0.9923456013421411	0.001	32	0.8986296318845207	268.7309157848358
92	0.19603257960739207	0.9504036908881199	0.9915067631330607	0.001	32	0.8991354101876351	268.89717507362366
93	0.2057340910840462	0.9472580476040684	0.9919261822376009	0.001	32	0.8990356196527896	268.8640327453613
94	0.19887532569882854	0.948516304917689	0.9934990038796268	0.001	32	0.9255405811960482	276.8013346195221
95	0.1910199504035117	0.9528153507392262	0.9926601656705463	0.001	32	0.8973305950994077	268.35726284980774
96	0.18873740872509814	0.9520813673062808	0.9938135682080319	0.001	32	0.8989505568475628	268.8357446193695
97	0.20177917964455716	0.9491454335744993	0.9918213274614659	0.001	32	0.8983872319543641	268.67598152160645
98	0.18147405401095662	0.954388172381252	0.9933941491034917	0.001	32	0.89871384068875	268.7657814025879
99	0.19168967476703092	0.950508545664255	0.9931844395512216	0.001	32	0.8981481834398863	268.58068108558655
100	0.19189460404803946	0.950508545664255	0.9928698752228164	0.001	32	0.8986117425172225	268.7379500865936
