epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
1	4.732104032009893	0.07172066687637622	0.21411345286777814	0.01	32	1.1989918536565773	358.5384120941162
2	3.7422409159114456	0.13410925867673273	0.35661109363531507	0.01	32	1.2408400762041276	371.05378675460815
3	3.459596931253125	0.1831812939079375	0.43200167767641817	0.01	32	1.2404717051464578	370.99487137794495
4	3.259602648889142	0.21600083883820909	0.48788927335640137	0.01	32	1.2038338455468116	360.0061297416687
5	3.069823301824694	0.2530145748138828	0.5388486945580371	0.01	32	1.2479279455931291	373.21099162101746
6	2.9032386556491168	0.2886651986998008	0.5728216420257942	0.01	32	1.2017100814194186	359.3609437942505
7	2.757577853869302	0.31634685959945474	0.6116179091957639	0.01	32	1.2333362437410897	368.80984830856323
8	2.633994489467605	0.33889063646849116	0.6386704414386075	0.01	32	1.2329746241553572	368.7039613723755
9	2.488541608138243	0.36919366677152143	0.6748453392052008	0.01	32	1.1974865537024661	358.10118532180786
10	2.3568002131920984	0.3977141658802558	0.6994862115969382	0.01	32	1.2415042346137821	371.26522302627563
11	2.2248258939188856	0.4299045821537171	0.7296843871238335	0.01	32	1.2041647202992518	360.13380241394043
12	2.1074140303112667	0.45475516409772465	0.752542728321275	0.01	32	1.2041437003923499	360.0840599536896
13	1.9882254311532686	0.4883086924609416	0.7673272517563176	0.01	32	1.2393772307048274	370.6186692714691
14	1.9706843101567062	0.48841354723707664	0.7787564223550383	0.01	32	1.2013818308661215	359.2732264995575
15	1.8565151024704722	0.5156757890321905	0.7934360910139456	0.01	32	1.2004284683278572	358.9776659011841
16	1.7842194691786317	0.5337108105274195	0.8078011953444479	0.01	32	1.1975173559475902	358.11315298080444
17	1.6937910735238406	0.5471322218727063	0.8241585404215162	0.01	32	1.2351097877209003	369.34084606170654
18	1.6384423369317356	0.5707245465030932	0.8323372129600504	0.01	32	1.198523239945887	358.42359495162964
19	1.5482377162504162	0.5945265806857503	0.847436300723498	0.01	32	1.225875754021482	370.9270293712616
20	1.4789689467915001	0.60385865576177	0.8567683757995177	0.01	32	1.2272905354515764	367.0142238140106
21	1.4527857347368207	0.6181189053161371	0.8582363426654084	0.01	32	1.1920180719433022	356.4698576927185
22	1.3557907029794198	0.6398238439760932	0.8739645590856664	0.01	32	1.2000837812455603	358.88008522987366
23	1.356533363678676	0.6389850057670127	0.875222816399287	0.01	32	1.2346804652325685	369.2161581516266
24	1.3087072815424594	0.6470588235294118	0.8826675055048757	0.01	32	1.2312424677271507	368.198529958725
25	1.2402830988878073	0.667400650099612	0.885184020132117	0.01	32	1.1987005874863437	358.4709289073944
