epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
34	0.4753675174833548	0.7525252525252525	0.001	2	1.4584748455972383	144.4131224155426
35	0.440536767244339	0.7575757575757576	0.001	2	1.4591610190844295	144.4849727153778
36	0.3581903600933576	0.8232323232323232	0.001	2	1.4600437723024926	144.56368565559387
37	0.39816716795015816	0.7929292929292929	0.001	2	1.4622820266569503	144.7847785949707
38	0.3544529854047178	0.8080808080808081	0.001	2	1.4598733511838047	144.5470061302185
39	0.3896835572791822	0.7878787878787878	0.001	2	1.4582595849277997	144.39659881591797
40	0.3231687732417174	0.8484848484848485	0.001	2	1.4588957820275816	144.45290160179138
41	0.31901033749484053	0.8585858585858586	0.001	2	1.461139279182511	144.67524981498718
42	0.40271446169024766	0.797979797979798	0.001	2	1.4592191884011934	144.48206734657288
43	0.35706068560330556	0.8282828282828283	0.001	2	1.4614255982215958	144.7124605178833
44	0.24618146064305546	0.898989898989899	0.001	2	1.4601483730354694	144.58584141731262
45	0.28134305278460187	0.9040404040404041	0.001	2	1.4619277559145532	144.7521936893463
46	0.3048265684734691	0.8686868686868687	0.001	2	1.4587942181211528	144.44896602630615
47	0.3219072936159192	0.8434343434343434	0.001	2	1.4623579136048905	144.79317784309387
48	0.28897838791211444	0.8888888888888888	0.001	2	1.459689766469628	144.5390968322754
49	0.244825147017084	0.9242424242424242	0.001	2	1.4598501186178188	144.5452365875244
50	0.26256672450990387	0.9090909090909091	0.001	2	1.4612257360207914	144.69262027740479
51	0.30250385674563324	0.8838383838383839	0.001	2	1.46221143308312	144.77958941459656
52	0.21183198840931208	0.9444444444444444	0.001	2	1.4605156628772467	144.61147212982178
53	0.25139832406332996	0.9040404040404041	0.001	2	1.463769267303775	144.94588828086853
54	0.21120481027497184	0.9494949494949495	0.001	2	1.46101716311291	144.67333054542542
55	0.15827180038798938	0.9595959595959596	0.001	2	1.4610529234915068	144.6737983226776
56	0.14888209917328574	0.9797979797979798	0.001	2	1.4620425195404978	144.76484560966492
57	0.13961991457024006	0.9696969696969697	0.001	2	1.463815749293626	144.949942111969
58	0.15362372753596065	0.9797979797979798	0.001	2	1.464650891043923	145.0214705467224
59	0.13327586289608118	0.9696969696969697	0.001	2	1.4638940421017734	144.94573831558228
60	0.17959765201867228	0.9696969696969697	0.001	2	1.4651877663352273	145.07455945014954
61	0.13432731863224145	0.98989898989899	0.001	2	1.4636185410046818	144.92934823036194
62	0.13633468295588638	0.9646464646464646	0.001	2	1.4636815388997395	144.9252209663391
63	0.11332473444818246	0.98989898989899	0.001	2	1.4644204630996243	145.00584411621094
64	0.09646056336585922	0.9848484848484849	0.001	2	1.4641617355924663	144.98408842086792
65	0.1236894145758465	0.9696969696969697	0.001	2	1.4651269455148717	145.07951188087463
66	0.10132208857873473	0.9949494949494949	0.001	2	1.4638737692977444	144.95405054092407
67	0.08154322312335775	1.0	0.001	2	1.4652279868270413	145.09044575691223
68	0.1337299103086645	0.9696969696969697	0.001	2	1.4631643728776411	144.8853862285614
69	0.0688521247921568	0.9949494949494949	0.001	2	1.4645612143506908	145.0219020843506
70	0.06322458175697712	1.0	0.001	2	1.464827942125725	145.04889822006226
71	0.05474538664625148	1.0	0.001	2	1.4621673160129123	144.77486443519592
72	0.06848099135389232	0.9949494949494949	0.001	2	1.4629516866472032	144.8630383014679
73	0.0786551721770354	0.98989898989899	0.001	2	1.464601051927817	145.01884984970093
74	0.08776531376019873	0.98989898989899	0.001	2	1.464095488943235	144.97657871246338
75	0.06014641306617043	1.0	0.001	2	1.4648192145607688	145.0382263660431
76	0.05644232456130211	1.0	0.001	2	1.4635195563537906	144.91924476623535
77	0.050428090974538015	0.9949494949494949	0.001	2	1.4649789887245255	145.06600975990295
78	0.04798053641511937	1.0	0.001	2	1.4640696963878592	144.9638090133667
79	0.040624800354543356	1.0	0.001	2	1.4635110479412656	144.90962767601013
80	0.04268134754113476	1.0	0.001	2	1.4628116073030415	144.8381941318512
81	0.039073853480695475	1.0	0.001	2	1.4621682480128124	144.77460741996765
82	0.03215011261930369	1.0	0.001	2	1.4644105073177454	144.99813795089722
83	0.034671983333549115	1.0	0.001	2	1.4650374205425531	145.06923604011536
84	0.03178124265237288	1.0	0.001	2	1.4640546928752551	144.96273374557495
85	0.030411343983929567	1.0	0.001	2	1.4614314430891866	144.70360660552979
86	0.028458055221673214	1.0	0.001	2	1.4640760542166353	144.96384072303772
87	0.030506704190764764	1.0	0.001	2	1.4620803510299836	144.7666573524475
88	0.02603153447912197	1.0	0.001	2	1.4620978832244873	144.76823329925537
89	0.025369778426006587	1.0	0.001	2	1.460908535755042	144.65424180030823
90	0.02918667925728692	1.0	0.001	2	1.4590183026862866	144.4755153656006
91	0.029972007780364067	1.0	0.001	2	1.4610667156450676	144.6656527519226
92	0.025021543406476877	1.0	0.001	2	1.4593454298346933	144.50643730163574
93	0.025561518741376472	1.0	0.001	2	1.4600387462461837	144.56487464904785
94	0.02389936615722348	1.0	0.001	2	1.4602715078026358	144.59937286376953
95	0.024584901453268648	1.0	0.001	2	1.4587716285628503	144.44881987571716
96	0.019767503545741843	1.0	0.001	2	1.4596841961446434	144.53255987167358
97	0.024112762826861756	1.0	0.001	2	1.4581628038425638	144.3892159461975
98	0.018664502736293907	1.0	0.001	2	1.4593349996239249	144.50194644927979
99	0.021869769602110893	1.0	0.001	2	1.4594308414844552	144.51231408119202
100	0.02145846142913356	1.0	0.001	2	1.4597281976179644	144.5326590538025
