epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
47	0.24552146021765892	0.9242424242424242	0.001	2	1.4709092149830827	145.66428780555725
48	0.1837309096196685	0.9595959595959596	0.001	2	1.4698751478484182	145.54999446868896
49	0.1570327351189623	0.9545454545454546	0.001	2	1.4717959346193257	145.74097990989685
50	0.18749738341630107	0.9595959595959596	0.001	2	1.4801025101632783	146.56434035301208
51	0.14011465238802362	0.9848484848484849	0.001	2	1.484007594561336	146.94840836524963
52	0.14352581326407615	0.9797979797979798	0.001	2	1.4917616651515768	147.7290141582489
53	0.18647247823801907	0.9595959595959596	0.001	2	1.5103653103414207	149.56830406188965
54	0.16951700954726248	0.9545454545454546	0.001	2	1.488402874782832	147.38188242912292
55	0.16537918346096772	0.9444444444444444	0.001	2	1.5002844044656465	148.55774545669556
56	0.147387799590525	0.9696969696969697	0.001	2	1.5048301605263141	149.00954413414001
57	0.10701941631057045	1.0	0.001	2	1.4884172786365857	147.38693737983704
58	0.09320045571134548	1.0	0.001	2	1.4895010187168314	147.50213813781738
59	0.08324320779906379	0.9949494949494949	0.001	2	1.481379660693082	146.70396995544434
60	0.08647853497302893	1.0	0.001	2	1.488880333274302	147.42906999588013
61	0.0938232203926703	1.0	0.001	2	1.4753813358268353	146.11045217514038
62	0.07894001615167869	0.9949494949494949	0.001	2	1.474590903580791	146.02463722229004
63	0.06481698275816561	1.0	0.001	2	1.4737913030566592	145.9375660419464
64	0.06263770479144472	1.0	0.001	2	1.4758069635641695	146.13372659683228
65	0.05033317810357219	1.0	0.001	2	1.4742598340968893	145.9846007823944
66	0.049770504236221313	1.0	0.001	2	1.4820966166679306	146.7727391719818
67	0.055804612961682404	1.0	0.001	2	1.5013632822518397	148.66805577278137
68	0.053713919538440125	1.0	0.001	2	1.4983477303476045	148.38128280639648
69	0.05151909078010405	1.0	0.001	2	1.5183504205761533	150.36256432533264
70	0.044487769555563876	1.0	0.001	2	1.4980867101688577	148.34117650985718
71	0.045110237718832616	1.0	0.001	2	1.5068751441107855	149.22492790222168
72	0.04389173936362219	1.0	0.001	2	1.4842824309763283	146.98719263076782
73	0.04107863644156793	1.0	0.001	2	1.508553066638985	149.37561082839966
74	0.037842324285796196	1.0	0.001	2	1.4891836859963157	147.4602427482605
75	0.03759713726814347	1.0	0.001	2	1.4956751062412454	148.12579703330994
76	0.03489990186209631	1.0	0.001	2	1.5074249807030264	149.28124117851257
77	0.03946981466177738	1.0	0.001	2	1.4859402878115875	147.15344166755676
78	0.03520637931245746	1.0	0.001	2	1.4852520769292659	147.08885526657104
79	0.03411165993623059	1.0	0.001	2	1.484826254122185	147.04150986671448
80	0.03591761444554185	1.0	0.001	2	1.4836314928652061	146.91291570663452
81	0.026626583903726905	1.0	0.001	2	1.4843960362251358	146.98768711090088
82	0.03338245189551151	1.0	0.001	2	1.4914155680723864	147.69650793075562
83	0.02837500487915193	1.0	0.001	2	1.4795379855416038	146.51939797401428
84	0.031202602266061186	1.0	0.001	2	1.4931208364891284	147.85077953338623
85	0.0244072579374217	1.0	0.001	2	1.4912428639151833	147.66630220413208
86	0.024155229631096425	1.0	0.001	2	1.4981343553523825	148.3604497909546
87	0.02478580763845733	1.0	0.001	2	1.4792968817431518	146.48586106300354
88	0.021249953544501102	1.0	0.001	2	1.4859069573758827	147.13723993301392
89	0.02329142587353485	1.0	0.001	2	1.4701452712820033	145.58100843429565
90	0.02025795043116868	1.0	0.001	2	1.4774261123002177	146.3090980052948
91	0.023762433215825246	1.0	0.001	2	1.4832809597554832	146.87842297554016
92	0.02031399445100264	1.0	0.001	2	1.4781231952436042	146.37599396705627
93	0.020020471678839788	1.0	0.001	2	1.4787760816439233	146.4339108467102
94	0.022187808547357118	1.0	0.001	2	1.5084206118728176	149.37612771987915
95	0.0184772080845303	1.0	0.001	2	1.4805333060447616	146.62187218666077
96	0.020728248538392963	1.0	0.001	2	1.4859796244688708	147.1525559425354
97	0.020423548992234048	1.0	0.001	2	1.480560666382915	146.62172317504883
98	0.01912551817267832	1.0	0.001	2	1.490203816481311	147.56395721435547
99	0.021030129808368103	1.0	0.001	2	1.4877508023772577	147.32045364379883
100	0.017086006174183856	1.0	0.001	2	1.4903052888735375	147.57334303855896
