epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
34	0.5116333741732318	0.7323232323232324	0.01	4	1.3465560054779053	67.37105441093445
35	0.48221023094774496	0.7474747474747475	0.01	4	1.3418379402160645	67.12438702583313
36	0.30603794949223295	0.8636363636363636	0.01	4	1.3449333477020264	67.28149557113647
37	0.43526444983000706	0.8232323232323232	0.01	4	1.3440320491790771	67.23033571243286
38	0.33194462398085933	0.8484848484848485	0.01	4	1.3431703090667724	67.19583654403687
39	0.5628329936904136	0.7777777777777778	0.01	4	1.3440516710281372	67.24475860595703
40	0.3346365106226218	0.8888888888888888	0.01	4	1.344455075263977	67.24978923797607
41	0.35667451192634275	0.8434343434343434	0.01	4	1.3417586994171142	67.12750458717346
42	0.4172886983312742	0.803030303030303	0.01	4	1.3425699710845946	67.15858101844788
43	0.39726831906973714	0.8333333333333334	0.01	4	1.341135754585266	67.09096670150757
44	0.3653761362186586	0.8535353535353535	0.01	4	1.3436851835250854	67.22810435295105
45	0.28653360858108057	0.898989898989899	0.01	4	1.3439030838012695	67.22279143333435
46	0.291942741232689	0.8787878787878788	0.01	4	1.3418309926986693	67.12021946907043
47	0.5624822631026759	0.7828282828282829	0.01	4	1.3418978309631349	67.13847947120667
48	0.31598878659383217	0.8787878787878788	0.01	4	1.3453185558319092	67.30932402610779
49	0.26444348090826864	0.898989898989899	0.01	4	1.3414948606491088	67.11963057518005
50	0.2918511692321662	0.8787878787878788	0.01	4	1.34419424533844	67.25415301322937
51	0.21407301979835588	0.9191919191919192	0.01	4	1.3448886060714722	67.27066373825073
52	0.1835496359401279	0.9393939393939394	0.01	4	1.3412035989761353	67.08756113052368
53	0.23965705765618217	0.8939393939393939	0.01	4	1.3418216848373412	67.13571882247925
54	0.33389593585573063	0.8787878787878788	0.01	4	1.3421843481063842	67.1512701511383
55	0.22679759516860498	0.9242424242424242	0.01	4	1.3407903289794922	67.08400440216064
56	0.29108163353168603	0.8939393939393939	0.01	4	1.3447396230697632	67.27009463310242
57	0.2664792438348134	0.8939393939393939	0.01	4	1.3417988014221192	67.13290119171143
58	0.1902372825025308	0.9343434343434344	0.01	4	1.3450553035736084	67.27964854240417
59	0.21666816614492976	0.9343434343434344	0.01	4	1.342283115386963	67.14328289031982
60	0.303298178345266	0.8888888888888888	0.01	4	1.340551815032959	67.06670808792114
61	0.24622110977317346	0.9090909090909091	0.01	4	1.341607403755188	67.10879325866699
62	0.1328286314853514	0.9545454545454546	0.01	4	1.3433301496505736	67.20881009101868
63	0.21085391140947438	0.9141414141414141	0.01	4	1.3423891973495483	67.15402102470398
64	0.152690255280697	0.9343434343434344	0.01	4	1.3412139558792113	67.10011005401611
65	0.20177265279220813	0.9242424242424242	0.01	4	1.3455295276641845	67.31092810630798
66	0.22008988863289958	0.9141414141414141	0.01	4	1.344331111907959	67.26168918609619
67	0.15090472981183214	0.9545454545454546	0.01	4	1.3432089042663575	67.19233775138855
68	0.17629611522260338	0.9494949494949495	0.01	4	1.341683440208435	67.11651539802551
69	0.09339009842487296	0.9797979797979798	0.01	4	1.3457147312164306	67.32703828811646
70	0.08320047397806186	0.9797979797979798	0.01	4	1.338356113433838	66.9455726146698
71	0.10198141228068959	0.9696969696969697	0.01	4	1.3442848920822144	67.2528293132782
72	0.0846785291878864	0.9797979797979798	0.01	4	1.3438207817077636	67.23296546936035
73	0.13575847702797014	0.9696969696969697	0.01	4	1.3418426322937012	67.12538456916809
74	0.09951161600724616	0.9595959595959596	0.01	4	1.3430865573883057	67.18297743797302
75	0.0668364137110084	0.9848484848484849	0.01	4	1.3421104526519776	67.14532375335693
76	0.11767846225488066	0.9444444444444444	0.01	4	1.3445761966705323	67.27022862434387
77	0.13476389014359677	0.9444444444444444	0.01	4	1.3425261640548707	67.1702229976654
78	0.07553178583732759	0.9797979797979798	0.01	4	1.3411008214950562	67.08794689178467
79	0.08986493297899613	0.9797979797979798	0.01	4	1.336920518875122	66.88681268692017
80	0.15544757051299316	0.9545454545454546	0.01	4	1.3458022737503053	67.32593202590942
81	0.24966283639272055	0.898989898989899	0.01	4	1.3411843633651734	67.0944390296936
82	0.16287497769702564	0.9292929292929293	0.01	4	1.3383792734146118	66.94558715820312
83	0.08837382600765036	0.9545454545454546	0.01	4	1.3409853172302246	67.07779788970947
84	0.10642433587950889	0.9595959595959596	0.01	4	1.3399581909179688	67.02538013458252
85	0.08124043935477132	0.9797979797979798	0.01	4	1.3394973802566528	67.00209951400757
86	0.06113695917707501	0.9848484848484849	0.01	4	1.3391222286224365	66.9904432296753
87	0.15829441433001046	0.9393939393939394	0.01	4	1.339382266998291	66.99606847763062
88	0.058914964247231534	0.9797979797979798	0.01	4	1.3404927825927735	67.0596227645874
89	0.039231794651108556	0.9797979797979798	0.01	4	1.3389937210083007	66.99514436721802
90	0.0963255666723155	0.9696969696969697	0.01	4	1.3399694776535034	67.03336644172668
91	0.0573724192200285	0.9747474747474747	0.01	4	1.3396775197982789	67.01245307922363
92	0.04415201026983936	0.98989898989899	0.01	4	1.3399806928634643	67.04418849945068
93	0.03460633032249682	0.9848484848484849	0.01	4	1.3403526735305786	67.05862951278687
94	0.02143476918490246	1.0	0.01	4	1.3381456470489501	66.94185161590576
95	0.07797496758326135	0.9646464646464646	0.01	4	1.3392031860351563	66.99454641342163
96	0.04365158141261399	0.9797979797979798	0.01	4	1.3380434370040895	66.93572044372559
97	0.022624085948924826	0.9949494949494949	0.01	4	1.339245653152466	67.00408339500427
98	0.035522475387110855	0.9848484848484849	0.01	4	1.3382603168487548	66.95960640907288
99	0.020244120347379435	1.0	0.01	4	1.3383795404434204	66.9643976688385
100	0.012059210827856354	1.0	0.01	4	1.3387035465240478	66.97801280021667
